algorithm,experiment,condition,trial,network_seed,parameter_source,noise_type,noise_rate_hz,teacher_weight,ciphertext_bytes,simulation_wall_s,decoder_tie_fraction,victor_purpura_mean,van_rossum_mean,bit_errors,ber,ciphertext_byte_accuracy,exact_ciphertext_recovery,decryption_success,exact_plaintext_recovery,plaintext_byte_accuracy,noise_seed
AES,teaching_weight_sweep,teacher_assisted_then_off,0,1802743321,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.654043307993561,0.0361328125,88.68750000000006,6.93958076552955,17,0.0166015625,0.8671875,False,False,False,,1838468549
AES,teaching_weight_sweep,teacher_assisted_then_off,0,1802743321,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6576607490424067,0.0234375,90.30625000000006,7.060593170109898,13,0.0126953125,0.8984375,False,False,False,,1838468549
AES,teaching_weight_sweep,teacher_assisted_then_off,0,1802743321,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6496168249286711,0.107421875,97.10125000000005,7.4086939300326975,55,0.0537109375,0.625,False,False,False,,1838468549
AES,teaching_weight_sweep,teacher_assisted_then_off,0,1802743321,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6518541278783232,0.099609375,98.70374999999999,7.5154339234383585,53,0.0517578125,0.6171875,False,False,False,,1838468549
AES,teaching_weight_sweep,teacher_assisted_then_off,0,1802743321,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6473905311431736,0.0751953125,99.01249999999999,7.548167160377041,42,0.041015625,0.6796875,False,False,False,,1838468549
AES,teaching_weight_sweep,teacher_assisted_then_off,1,477404579,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6477277330122888,0.0341796875,88.81499999999997,6.957888185044524,19,0.0185546875,0.8515625,False,False,False,,1210015168
AES,teaching_weight_sweep,teacher_assisted_then_off,1,477404579,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6503649509977549,0.0244140625,89.85875000000007,7.037835263609361,13,0.0126953125,0.8984375,False,False,False,,1210015168
AES,teaching_weight_sweep,teacher_assisted_then_off,1,477404579,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6601251449901611,0.1123046875,97.22062499999998,7.428724503796701,59,0.0576171875,0.609375,False,False,False,,1210015168
AES,teaching_weight_sweep,teacher_assisted_then_off,1,477404579,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6611453348305076,0.1064453125,99.46624999999997,7.567029016650287,57,0.0556640625,0.609375,False,False,False,,1210015168
AES,teaching_weight_sweep,teacher_assisted_then_off,1,477404579,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.652784660924226,0.0859375,99.55875,7.588113456008967,45,0.0439453125,0.6796875,False,False,False,,1210015168
AES,teaching_weight_sweep,teacher_assisted_then_off,2,92130540,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6607531770132482,0.0361328125,88.56750000000007,6.930002759137942,16,0.015625,0.890625,False,False,False,,2113072113
AES,teaching_weight_sweep,teacher_assisted_then_off,2,92130540,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6515791059937328,0.0234375,89.64250000000006,7.010929364844717,8,0.0078125,0.9375,False,False,False,,2113072113
AES,teaching_weight_sweep,teacher_assisted_then_off,2,92130540,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6541801542043686,0.1103515625,97.05000000000004,7.401500138253619,58,0.056640625,0.6015625,False,False,False,,2113072113
AES,teaching_weight_sweep,teacher_assisted_then_off,2,92130540,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6532729531172663,0.1015625,99.31187499999996,7.550042739960564,58,0.056640625,0.5859375,False,False,False,,2113072113
AES,teaching_weight_sweep,teacher_assisted_then_off,2,92130540,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6573979840613902,0.080078125,99.30812499999996,7.560473712776181,44,0.04296875,0.6640625,False,False,False,,2113072113
AES,teaching_weight_sweep,teacher_assisted_then_off,3,1920662654,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6483936598524451,0.0361328125,88.75562500000005,6.951433601822794,17,0.0166015625,0.890625,False,False,False,,1484356594
AES,teaching_weight_sweep,teacher_assisted_then_off,3,1920662654,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6482013899367303,0.021484375,89.86375000000004,7.040059874883619,11,0.0107421875,0.9140625,False,False,False,,1484356594
AES,teaching_weight_sweep,teacher_assisted_then_off,3,1920662654,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6601994738448411,0.1171875,97.65562499999997,7.446477549638589,63,0.0615234375,0.578125,False,False,False,,1484356594
AES,teaching_weight_sweep,teacher_assisted_then_off,3,1920662654,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6486169879790395,0.1142578125,99.34687499999998,7.553833495176647,62,0.060546875,0.578125,False,False,False,,1484356594
AES,teaching_weight_sweep,teacher_assisted_then_off,3,1920662654,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6564347059465945,0.0810546875,99.65249999999997,7.585767855242891,45,0.0439453125,0.671875,False,False,False,,1484356594
AES,teaching_weight_sweep,teacher_assisted_then_off,4,1813932578,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6473785790149122,0.037109375,88.77500000000003,6.939426127002977,18,0.017578125,0.859375,False,False,False,,371820427
AES,teaching_weight_sweep,teacher_assisted_then_off,4,1813932578,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6452953219413757,0.0185546875,89.84562500000004,7.0248309284732855,7,0.0068359375,0.9453125,False,True,False,0.5047619047619047,371820427
AES,teaching_weight_sweep,teacher_assisted_then_off,4,1813932578,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6502681740093976,0.109375,96.98875000000001,7.407994776261683,60,0.05859375,0.59375,False,False,False,,371820427
AES,teaching_weight_sweep,teacher_assisted_then_off,4,1813932578,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6576649041380733,0.1064453125,98.78187500000001,7.521516501849375,57,0.0556640625,0.578125,False,False,False,,371820427
AES,teaching_weight_sweep,teacher_assisted_then_off,4,1813932578,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6516449011396617,0.0830078125,99.164375,7.556510573878814,45,0.0439453125,0.65625,False,False,False,,371820427
AES,teaching_weight_sweep,teacher_assisted_then_off,5,454646156,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6542093029711396,0.037109375,88.44000000000003,6.927437022252069,19,0.0185546875,0.859375,False,False,False,,866260888
AES,teaching_weight_sweep,teacher_assisted_then_off,5,454646156,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6609878609888256,0.02734375,90.12625000000003,7.047549824589167,14,0.013671875,0.8984375,False,False,False,,866260888
AES,teaching_weight_sweep,teacher_assisted_then_off,5,454646156,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6573898908682168,0.1103515625,97.18125,7.4141777720935265,55,0.0537109375,0.625,False,False,False,,866260888
AES,teaching_weight_sweep,teacher_assisted_then_off,5,454646156,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6490715709514916,0.107421875,99.05187500000002,7.5405448308266045,54,0.052734375,0.609375,False,False,False,,866260888
AES,teaching_weight_sweep,teacher_assisted_then_off,5,454646156,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6457229319494218,0.08203125,99.055,7.552535949471196,43,0.0419921875,0.671875,False,False,False,,866260888
AES,teaching_weight_sweep,teacher_assisted_then_off,6,34605317,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6585086770355701,0.037109375,88.58687500000003,6.9352506618712875,19,0.0185546875,0.8515625,False,False,False,,105881959
AES,teaching_weight_sweep,teacher_assisted_then_off,6,34605317,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.65240607294254,0.0263671875,90.13125000000005,7.043733367469397,11,0.0107421875,0.921875,False,True,False,0.33333333333333337,105881959
AES,teaching_weight_sweep,teacher_assisted_then_off,6,34605317,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6633292988408357,0.103515625,96.85624999999999,7.3978789149441155,56,0.0546875,0.6015625,False,False,False,,105881959
AES,teaching_weight_sweep,teacher_assisted_then_off,6,34605317,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6511215979699045,0.1025390625,99.41624999999999,7.554637439680709,56,0.0546875,0.5859375,False,False,False,,105881959
AES,teaching_weight_sweep,teacher_assisted_then_off,6,34605317,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6518786910455674,0.0751953125,99.24499999999995,7.561970482569459,41,0.0400390625,0.6796875,False,False,False,,105881959
AES,teaching_weight_sweep,teacher_assisted_then_off,7,1964456055,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6545014178846031,0.0361328125,88.43062500000008,6.924705730174266,19,0.0185546875,0.859375,False,False,False,,600060254
AES,teaching_weight_sweep,teacher_assisted_then_off,7,1964456055,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6578843819443136,0.0263671875,89.89875000000005,7.034105395059231,13,0.0126953125,0.90625,False,False,False,,600060254
AES,teaching_weight_sweep,teacher_assisted_then_off,7,1964456055,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.6521312498953193,0.1083984375,96.84562500000001,7.39893237967373,59,0.0576171875,0.609375,False,False,False,,600060254
AES,teaching_weight_sweep,teacher_assisted_then_off,7,1964456055,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6410147740971297,0.109375,99.370625,7.557854587234475,55,0.0537109375,0.6015625,False,False,False,,600060254
AES,teaching_weight_sweep,teacher_assisted_then_off,7,1964456055,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6581091720145196,0.083984375,99.44937499999999,7.5743574128271,41,0.0400390625,0.703125,False,False,False,,600060254
AES,teaching_weight_sweep,teacher_assisted_then_off,8,1705518599,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6448796300683171,0.0361328125,88.72125000000004,6.942129539148728,19,0.0185546875,0.8515625,False,False,False,,1100963414
AES,teaching_weight_sweep,teacher_assisted_then_off,8,1705518599,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.6477677070070058,0.0244140625,89.96187500000005,7.033312746397689,13,0.0126953125,0.9140625,False,False,False,,1100963414
AES,teaching_weight_sweep,teacher_assisted_then_off,8,1705518599,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.658140572020784,0.1103515625,97.19125000000005,7.4166429850894735,57,0.0556640625,0.609375,False,False,False,,1100963414
AES,teaching_weight_sweep,teacher_assisted_then_off,8,1705518599,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6453081159852445,0.1064453125,99.15437499999999,7.543452837109134,53,0.0517578125,0.609375,False,False,False,,1100963414
AES,teaching_weight_sweep,teacher_assisted_then_off,8,1705518599,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6616455670446157,0.0732421875,99.27437499999996,7.565848582942567,37,0.0361328125,0.71875,False,False,False,,1100963414
AES,teaching_weight_sweep,teacher_assisted_then_off,9,313464181,ES+teacher training,poisson_excitatory,10.0,0.0,128,0.6524775309953839,0.0322265625,88.28500000000003,6.914920216777031,19,0.0185546875,0.8515625,False,False,False,,1679085133
AES,teaching_weight_sweep,teacher_assisted_then_off,9,313464181,ES+teacher training,poisson_excitatory,10.0,300.0,128,0.649873164948076,0.0224609375,89.52000000000002,7.013942531022559,11,0.0107421875,0.9140625,False,False,False,,1679085133
AES,teaching_weight_sweep,teacher_assisted_then_off,9,313464181,ES+teacher training,poisson_excitatory,10.0,600.0,128,0.65501470095478,0.115234375,97.58937499999996,7.438596082553463,63,0.0615234375,0.5625,False,False,False,,1679085133
AES,teaching_weight_sweep,teacher_assisted_then_off,9,313464181,ES+teacher training,poisson_excitatory,10.0,900.0,128,0.6662531960755587,0.1083984375,99.34375000000001,7.550471083910067,55,0.0537109375,0.59375,False,False,False,,1679085133
AES,teaching_weight_sweep,teacher_assisted_then_off,9,313464181,ES+teacher training,poisson_excitatory,10.0,1200.0,128,0.6463136209640652,0.0751953125,99.38562499999998,7.56768176161203,42,0.041015625,0.6796875,False,False,False,,1679085133
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,0,1961328854,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5955980960279703,0.0438034188034188,80.93062500000002,6.6294341060507405,21,0.022435897435897436,0.829059829059829,False,True,False,0.0,29759240
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,0,1961328854,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.5980279489886016,0.007478632478632479,81.33312500000005,6.680674130195856,2,0.002136752136752137,0.9829059829059829,False,True,False,0.9809523809523809,29759240
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,0,1961328854,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.6055521161761135,0.08012820512820513,86.37937499999995,6.948866768585972,46,0.049145299145299144,0.6239316239316239,False,True,False,0.0,29759240
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,0,1961328854,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5975112118758261,0.09829059829059829,89.43062499999996,7.128178603291703,39,0.041666666666666664,0.6923076923076923,False,True,False,0.0,29759240
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,0,1961328854,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.5935324488673359,0.07585470085470085,89.59562499999996,7.147730738599243,25,0.026709401709401708,0.7948717948717949,False,True,False,0.0,29759240
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,1,65056868,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5956359109841287,0.04487179487179487,80.85750000000003,6.6231445830219755,24,0.02564102564102564,0.8205128205128205,False,True,False,0.0,609060603
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,1,65056868,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.6024605839047581,0.014957264957264958,81.76250000000002,6.703432708423508,6,0.00641025641025641,0.9487179487179487,False,True,False,0.0,609060603
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,1,65056868,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.5954707390628755,0.07905982905982906,86.68062499999996,6.964408261789446,47,0.050213675213675216,0.6153846153846154,False,True,False,0.0,609060603
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,1,65056868,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5878602189477533,0.09722222222222222,89.69437499999995,7.139705966677201,41,0.0438034188034188,0.6752136752136753,False,True,False,0.0,609060603
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,1,65056868,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.5994727190118283,0.07905982905982906,89.85499999999996,7.15682135601446,29,0.030982905982905984,0.7692307692307692,False,True,False,0.0,609060603
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,2,451535275,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.6028365672100335,0.038461538461538464,81.09250000000002,6.639692407236806,23,0.024572649572649572,0.829059829059829,False,True,False,0.00952380952380949,295710894
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,2,451535275,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.6004392739851028,0.011752136752136752,81.60687500000003,6.691238194736763,8,0.008547008547008548,0.9316239316239316,False,True,False,0.9238095238095239,295710894
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,2,451535275,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.5935279540717602,0.0811965811965812,86.74874999999999,6.969302402220087,49,0.05235042735042735,0.6068376068376069,False,True,False,0.01904761904761909,295710894
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,2,451535275,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.6070242850109935,0.09615384615384616,89.36874999999998,7.120356935676844,42,0.04487179487179487,0.6581196581196581,False,True,False,0.0,295710894
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,2,451535275,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6087373979389668,0.08012820512820513,89.67562499999997,7.14507616356379,26,0.027777777777777776,0.7863247863247863,False,True,False,0.0,295710894
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,3,1844367681,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5990823900792748,0.0438034188034188,81.01312500000003,6.6372788032163985,20,0.021367521367521368,0.8376068376068376,False,True,False,0.819047619047619,875274423
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,3,1844367681,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.5897167348302901,0.016025641025641024,81.87374999999999,6.71231281759756,10,0.010683760683760684,0.9230769230769231,False,True,False,0.0,875274423
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,3,1844367681,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.5883908779360354,0.08547008547008547,87.08562499999994,6.995031307913923,52,0.05555555555555555,0.5897435897435898,False,True,False,0.00952380952380949,875274423
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,3,1844367681,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5927497551310807,0.09829059829059829,89.86437500000001,7.155674866621059,40,0.042735042735042736,0.7008547008547008,False,True,False,0.0,875274423
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,3,1844367681,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6040372068528086,0.08547008547008547,90.25250000000001,7.189405223409771,31,0.03311965811965812,0.7606837606837606,False,True,False,0.0,875274423
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,4,1938441439,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.6038663550280035,0.04487179487179487,81.19125,6.640384779130834,22,0.023504273504273504,0.8205128205128205,False,True,False,0.00952380952380949,2054904912
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,4,1938441439,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.5979543691501021,0.017094017094017096,81.75375000000001,6.698984135539391,9,0.009615384615384616,0.9230769230769231,False,True,False,0.0,2054904912
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,4,1938441439,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.6003373030107468,0.08333333333333333,86.97562499999998,6.984683903312751,45,0.04807692307692308,0.6495726495726496,False,True,False,0.00952380952380949,2054904912
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,4,1938441439,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5889109252020717,0.09294871794871795,89.40062499999996,7.121540562843662,37,0.03952991452991453,0.7008547008547008,False,True,False,0.00952380952380949,2054904912
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,4,1938441439,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6037097820080817,0.08012820512820513,90.10187499999998,7.172923723445178,26,0.027777777777777776,0.7863247863247863,False,True,False,0.0,2054904912
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,5,76379213,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5925166280940175,0.042735042735042736,81.14812499999996,6.639831262307851,20,0.021367521367521368,0.8461538461538461,False,True,False,0.00952380952380949,1609616469
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,5,76379213,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.5935272690840065,0.013888888888888888,82.05875,6.723249897720018,9,0.009615384615384616,0.9230769230769231,False,True,False,0.9142857142857143,1609616469
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,5,76379213,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.592883134027943,0.08333333333333333,87.083125,6.994164687961428,49,0.05235042735042735,0.6239316239316239,False,True,False,0.00952380952380949,1609616469
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,5,76379213,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5933134399820119,0.09081196581196581,89.35500000000003,7.123558243950358,37,0.03952991452991453,0.7094017094017093,False,True,False,0.00952380952380949,1609616469
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,5,76379213,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6065260008908808,0.08012820512820513,89.62312499999999,7.147335463598791,29,0.030982905982905984,0.7692307692307692,False,True,False,0.00952380952380949,1609616469
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,6,495199684,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5956357421819121,0.038461538461538464,81.23312500000007,6.643142779805632,16,0.017094017094017096,0.8717948717948718,False,True,False,0.00952380952380949,1780316834
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,6,495199684,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.6050329939462245,0.011752136752136752,81.78687500000004,6.700243447784613,8,0.008547008547008548,0.9316239316239316,False,True,False,0.0,1780316834
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,6,495199684,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.5998326551634818,0.07692307692307693,86.79874999999994,6.978013117453744,47,0.050213675213675216,0.6324786324786325,False,True,False,0.0,1780316834
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,6,495199684,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5980275380425155,0.09722222222222222,89.69687499999999,7.142305236102852,41,0.0438034188034188,0.6666666666666667,False,True,False,0.00952380952380949,1780316834
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,6,495199684,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6068456931971014,0.0811965811965812,90.315,7.187146266951291,29,0.030982905982905984,0.7692307692307692,False,True,False,0.0,1780316834
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,7,1786975546,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5898733951617032,0.03311965811965812,80.41999999999997,6.595612291536399,16,0.017094017094017096,0.8803418803418803,False,True,False,0.0,1335290529
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,7,1786975546,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.5935948928818107,0.011752136752136752,81.48687499999996,6.687910522985764,9,0.009615384615384616,0.9230769230769231,False,True,False,0.0,1335290529
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,7,1786975546,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.595462593017146,0.07158119658119658,86.32812499999997,6.951177243063109,48,0.05128205128205128,0.6068376068376069,False,True,False,0.0,1335290529
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,7,1786975546,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.59539601393044,0.1014957264957265,89.7525,7.145594999222474,44,0.04700854700854701,0.641025641025641,False,True,False,0.0,1335290529
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,7,1786975546,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6078662378713489,0.08012820512820513,90.03375000000001,7.170246084892035,28,0.029914529914529916,0.7777777777777778,False,True,False,0.0,1335290529
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,8,2050754760,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5935747961048037,0.03632478632478633,80.90187500000002,6.625364468239164,20,0.021367521367521368,0.8461538461538461,False,True,False,0.00952380952380949,768443795
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,8,2050754760,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.6017115691211075,0.014957264957264958,81.75874999999998,6.696774774217493,7,0.007478632478632479,0.9401709401709402,False,True,False,0.0,768443795
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,8,2050754760,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.5932734759990126,0.08333333333333333,86.93312499999996,6.982104711602908,52,0.05555555555555555,0.5726495726495726,False,True,False,0.0,768443795
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,8,2050754760,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5935427360236645,0.09829059829059829,89.55562499999994,7.131635887684306,44,0.04700854700854701,0.641025641025641,False,True,False,0.0,768443795
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,8,2050754760,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.6005774070508778,0.07905982905982906,90.21812499999999,7.176533794777813,29,0.030982905982905984,0.7606837606837606,False,True,False,0.00952380952380949,768443795
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,9,221984818,ES+teacher training,poisson_excitatory,10.0,0.0,117,0.5908251968212426,0.038461538461538464,81.47750000000005,6.667410715633067,17,0.018162393162393164,0.8547008547008547,False,True,False,0.00952380952380949,138810770
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,9,221984818,ES+teacher training,poisson_excitatory,10.0,300.0,117,0.5949569400399923,0.010683760683760684,81.756875,6.702819714496849,2,0.002136752136752137,0.9829059829059829,False,True,False,0.9809523809523809,138810770
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,9,221984818,ES+teacher training,poisson_excitatory,10.0,600.0,117,0.5914711009245366,0.08974358974358974,87.09999999999997,6.996320147911538,50,0.053418803418803416,0.6068376068376069,False,True,False,0.0,138810770
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,9,221984818,ES+teacher training,poisson_excitatory,10.0,900.0,117,0.5937006720341742,0.09829059829059829,89.53187499999999,7.136491576914082,42,0.04487179487179487,0.6666666666666667,False,True,False,0.0,138810770
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,9,221984818,ES+teacher training,poisson_excitatory,10.0,1200.0,117,0.5961768729612231,0.07905982905982906,89.794375,7.1588211346621256,26,0.027777777777777776,0.7948717948717949,False,True,False,0.0,138810770
RSA,teaching_weight_sweep,teacher_assisted_then_off,0,652427276,ES+teacher training,poisson_excitatory,10.0,0.0,256,1.3159144800156355,0.0546875,184.42437499999988,10.109281682500551,60,0.029296875,0.78125,False,False,False,,1406888422
RSA,teaching_weight_sweep,teacher_assisted_then_off,0,652427276,ES+teacher training,poisson_excitatory,10.0,300.0,256,1.312039562035352,0.07177734375,197.42937499999994,10.64854344704486,71,0.03466796875,0.75,False,False,False,,1406888422
RSA,teaching_weight_sweep,teacher_assisted_then_off,0,652427276,ES+teacher training,poisson_excitatory,10.0,600.0,256,1.3049496449530125,0.033203125,200.28687499999995,10.846708099103067,27,0.01318359375,0.90234375,False,False,False,,1406888422
RSA,teaching_weight_sweep,teacher_assisted_then_off,0,652427276,ES+teacher training,poisson_excitatory,10.0,900.0,256,1.305825717980042,0.0244140625,204.25749999999994,11.099785348739058,31,0.01513671875,0.87890625,False,False,False,,1406888422
RSA,teaching_weight_sweep,teacher_assisted_then_off,0,652427276,ES+teacher training,poisson_excitatory,10.0,1200.0,256,1.3093802861403674,0.0712890625,212.84437499999981,11.44070004795389,76,0.037109375,0.75,False,False,False,,1406888422
RSA,teaching_weight_sweep,teacher_assisted_then_off,1,1373900706,ES+teacher training,poisson_excitatory,10.0,0.0,256,1.310528454836458,0.05126953125,184.27750000000006,10.101745442385553,50,0.0244140625,0.8125,False,False,False,,1985018335
RSA,teaching_weight_sweep,teacher_assisted_then_off,1,1373900706,ES+teacher training,poisson_excitatory,10.0,300.0,256,1.3018441069871187,0.076171875,197.51249999999985,10.645999095193673,67,0.03271484375,0.765625,False,False,False,,1985018335
RSA,teaching_weight_sweep,teacher_assisted_then_off,1,1373900706,ES+teacher training,poisson_excitatory,10.0,600.0,256,1.3139714419376105,0.02685546875,199.81375000000008,10.827445787854508,22,0.0107421875,0.921875,False,False,False,,1985018335
RSA,teaching_weight_sweep,teacher_assisted_then_off,1,1373900706,ES+teacher training,poisson_excitatory,10.0,900.0,256,1.3190779788419604,0.01953125,203.9581250000001,11.086164315640978,23,0.01123046875,0.91015625,False,False,False,,1985018335
RSA,teaching_weight_sweep,teacher_assisted_then_off,1,1373900706,ES+teacher training,poisson_excitatory,10.0,1200.0,256,1.3061471621040255,0.064453125,211.66624999999996,11.394256193697966,64,0.03125,0.78515625,False,False,False,,1985018335
RSA,teaching_weight_sweep,teacher_assisted_then_off,2,1223515895,ES+teacher training,poisson_excitatory,10.0,0.0,256,1.3083653307985514,0.05712890625,185.4875,10.147850436487932,58,0.0283203125,0.79296875,False,False,False,,1136480272
