algorithm,experiment,condition,trial,network_seed,parameter_source,noise_type,noise_rate_hz,teacher_weight,ciphertext_bytes,simulation_wall_s,decoder_tie_fraction,victor_purpura_mean,van_rossum_mean,bit_errors,ber,ciphertext_byte_accuracy,exact_ciphertext_recovery,decryption_success,exact_plaintext_recovery,plaintext_byte_accuracy,unit_id,model_trial,payload_id,noise_replicate,noise_seed,plaintext_bytes,noise_exc_weight,noise_inh_weight,noise_weight_fraction_of_l1_l2
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_excitatory,100.0,0.0,105,0.5323968750890344,0.17976190476190476,99.03249999999994,8.06911361327857,89,0.10595238095238095,0.4571428571428572,False,True,False,0.4571428571428572,S-DES|m0|p1|r0,0,1,0,676218848,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_inhibitory,5.0,0.0,105,0.5278503699228168,0.007142857142857143,72.08000000000001,6.181800353312693,4,0.004761904761904762,0.9714285714285714,False,True,False,0.9714285714285714,S-DES|m0|p1|r0,0,1,0,695201746,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_inhibitory,10.0,0.0,105,0.5329940658994019,0.007142857142857143,72.49062500000002,6.203029887297237,4,0.004761904761904762,0.9619047619047619,False,True,False,0.9619047619047619,S-DES|m0|p1|r0,0,1,0,1633992208,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_inhibitory,25.0,0.0,105,0.5387578520458192,0.005952380952380952,73.91499999999999,6.2649963331357625,1,0.0011904761904761906,0.9904761904761905,False,True,False,0.9904761904761905,S-DES|m0|p1|r0,0,1,0,1964691725,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_inhibitory,50.0,0.0,105,0.5303507330827415,0.023809523809523808,76.504375,6.413624230032076,12,0.014285714285714285,0.8952380952380953,False,True,False,0.8952380952380953,S-DES|m0|p1|r0,0,1,0,1845897948,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_inhibitory,100.0,0.0,105,0.5386924601625651,0.14523809523809525,79.62562499999999,6.726699855432977,75,0.08928571428571429,0.48571428571428577,False,True,False,0.48571428571428577,S-DES|m0|p1|r0,0,1,0,2133478814,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_mixed,5.0,0.0,105,0.5336952118668705,0.0035714285714285713,71.74312500000002,6.169151215310912,2,0.002380952380952381,0.9809523809523809,False,True,False,0.9809523809523809,S-DES|m0|p1|r0,0,1,0,1266252911,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_mixed,10.0,0.0,105,0.5276977231260389,0.009523809523809525,72.41187500000001,6.204436188204294,5,0.005952380952380952,0.9523809523809523,False,True,False,0.9523809523809523,S-DES|m0|p1|r0,0,1,0,1069364699,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_mixed,25.0,0.0,105,0.5331043768674135,0.01904761904761905,73.41125000000001,6.26876716169088,9,0.010714285714285714,0.9142857142857143,False,True,False,0.9142857142857143,S-DES|m0|p1|r0,0,1,0,734222560,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_mixed,50.0,0.0,105,0.5279142030049115,0.017857142857142856,74.85187500000004,6.357154431788498,10,0.011904761904761904,0.9047619047619048,False,True,False,0.9047619047619048,S-DES|m0|p1|r0,0,1,0,819962641,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,234641657,ES+STDP teacher-free,poisson_mixed,100.0,0.0,105,0.5288530369289219,0.047619047619047616,78.58874999999995,6.589442413824476,22,0.02619047619047619,0.8,False,True,False,0.8,S-DES|m0|p1|r0,0,1,0,2113691752,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,2063296643,ES+STDP teacher-free,none,0.0,0.0,105,0.5268673209939152,0.0035714285714285713,71.66499999999999,6.165614067096843,2,0.002380952380952381,0.9809523809523809,False,True,False,0.9809523809523809,S-DES|m0|p1|r1,0,1,1,2134377846,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,2063296643,ES+STDP teacher-free,poisson_excitatory,5.0,0.0,105,0.5320758281741291,0.007142857142857143,71.76812500000001,6.180567920047691,5,0.005952380952380952,0.9523809523809523,False,True,False,0.9523809523809523,S-DES|m0|p1|r1,0,1,1,1990694214,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,2063296643,ES+STDP teacher-free,poisson_excitatory,10.0,0.0,105,0.5327252990100533,0.010714285714285714,72.34937499999998,6.2255807325148185,3,0.0035714285714285713,0.9714285714285714,False,True,False,0.9714285714285714,S-DES|m0|p1|r1,0,1,1,758579764,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,2063296643,ES+STDP teacher-free,poisson_excitatory,25.0,0.0,105,0.5298959219362587,0.02619047619047619,75.0675,6.4065143830645335,12,0.014285714285714285,0.8952380952380953,False,True,False,0.8952380952380953,S-DES|m0|p1|r1,0,1,1,961113911,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,2063296643,ES+STDP teacher-free,poisson_excitatory,50.0,0.0,105,0.5391101818531752,0.05952380952380952,81.68062499999995,6.877632052145938,28,0.03333333333333333,0.780952380952381,False,True,False,0.780952380952381,S-DES|m0|p1|r1,0,1,1,576034184,105,145.61801952063576,-145.61801952063576,0.1
S-DES,full_noise_campaign,es_stdp_teacher_off,0,2063296643,ES+STDP teacher-free,poisson_excitatory,100.0,0.0,105,0.5312328049913049,0.20952380952380953,100.44937499999995,8.147770479177828,96,0.11428571428571428,0.4476190476190476,False,True,False,0.4476190476190476,S-DES|m0|p1|r1,0,1,1,1330897228,105,145.61801952063576,-145.61801952063576,0.1
